,index,capitalexpenditures,cashandcashequivalents,cashcashequivalentsandshortterminvestments,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,cfdepreciationamortization,changeinaccountsreceivable,changeincurrentassets,changeincurrentliabilities,commonstock,costofrevenue,dividendspaid,ebit,effectofexchangerateoncash,equityearnings,goodwill,grossprofit,incomebeforetaxes,intangibleassets,interestexpense,investmentchangesnet,minorityinterest,netchangeincash,netincome,netincomeapplicabletocommon,otherassets,othercurrentassets,othercurrentliabilities,otherequity,otherliabilities,preferredstock,propertyplantequipmentnet,researchdevelopmentexpense,retainedearnings,sellinggeneraladministrativeexpenses,totaladjustments,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity,treasurystock
259,415,-614002750.0,538490750.0,538490750.0,-652655500.0,-767976250.0,1375026750.0,472035250.0,-2565434.78261,-382212000.0,226392500.0,765175000.0,35320186250.0,-633852500.0,1766933500.0,2505750.0,274945115.385,1783451750.0,7837907000.0,1658633750.0,151613750.0,-120974750.0,24993000.0,156991413.58,-43099250.0,1049393750.0,1049393750.0,254749000.0,734701326.087,686196829.365,-2634072642.86,925603750.0,0.0,3839957000.0,424328000.0,8285109000.0,4089103210.65,325633000.0,12342230000.0,6180337500.0,3757227000.0,7380033250.0,2516839500.0,3111683500.0,43158093250.0,317085250.0,4962196750.0,-4591425000.0
260,417,-252775000.0,692450000.0,692450000.0,-338725000.0,-872400000.0,1073150000.0,303700000.0,-2565434.78261,48475000.0,38125000.0,1650000.0,2360125000.0,-246000000.0,305800000.0,-10275000.0,517400000.0,2129175000.0,1586025000.0,134375000.0,6100425000.0,-160950000.0,-17775000.0,28675000.0,-148250000.0,550150000.0,550150000.0,232675000.0,106675000.0,36950000.0,815625000.0,282125000.0,0.0,1798525000.0,424328000.0,4057400000.0,1125700000.0,521525000.0,14553100000.0,1745650000.0,2090650000.0,6532275000.0,2721875000.0,707275000.0,3946150000.0,682200000.0,8020825000.0,-321100000.0
261,431,-630750000.0,842500000.0,842500000.0,1371500000.0,-2686750000.0,1181250000.0,513500000.0,-100500000.0,-273250000.0,119000000.0,39750000.0,31903250000.0,-81000000.0,1345000000.0,-1000000.0,274945115.385,3097750000.0,2357000000.0,1138000000.0,1423000000.0,-218750000.0,-10750000.0,26000000.0,-135000000.0,743750000.0,743750000.0,495250000.0,317750000.0,1117250000.0,-2634072642.86,713750000.0,68779411.7647,4257000000.0,424328000.0,4718750000.0,1012000000.0,445500000.0,14775000000.0,5502000000.0,3002750000.0,8085000000.0,3364750000.0,1470000000.0,34260250000.0,435250000.0,6690000000.0,-741250000.0
262,464,-204250000.0,195251000.0,1013820000.0,-285250000.0,-641250000.0,943000000.0,328500000.0,-17500000.0,-63750000.0,113000000.0,2585243000.0,7888000000.0,-206500000.0,777250000.0,-2000000.0,274945115.385,678234500.0,4341500000.0,786000000.0,68808500.0,-4000000.0,-82000000.0,156991413.58,14500000.0,484750000.0,484750000.0,13396000.0,734701326.087,432892000.0,-2634072642.86,53298500.0,68779411.7647,2385303000.0,424328000.0,1259124250.0,381500000.0,458250000.0,5217018750.0,1823036000.0,1050340250.0,1595942500.0,31609750.0,189577500.0,12229500000.0,1116500.0,3621076250.0,-223000000.0
263,8,-432755395.894,615750000.0,615750000.0,-625250000.0,-3355250000.0,3995750000.0,207000000.0,234500000.0,-125750000.0,657750000.0,9160000000.0,1501781093.33,-663250000.0,3449500000.0,-44500000.0,206111572.222,6965834115.74,1545709532.74,3185750000.0,2809707402.78,-263750000.0,-2317500000.0,476369753.268,-29250000.0,2714250000.0,2714250000.0,3636000000.0,723193691.667,1.92482268204e+11,549266464.286,49872250000.0,1349614331.97,5427203416.43,65831625.0,11948750000.0,2155000000.0,1281500000.0,93156000000.0,3800352458.33,2775956937.5,65587250000.0,3471000000.0,16899250000.0,18300500000.0,1776250000.0,27568750000.0,-547250000.0
264,20,-389725000.0,1522900000.0,1522900000.0,-1068425000.0,-1540250000.0,2496875000.0,539075000.0,-280125000.0,-278000000.0,187650000.0,2745625000.0,1501781093.33,-251400000.0,3356375000.0,-107751526.894,206111572.222,8314750000.0,1545709532.74,3083200000.0,1454925000.0,-294675000.0,-238250000.0,48433333.3333,-111800000.0,1899500000.0,1899500000.0,6842475000.0,723193691.667,1.92482268204e+11,549266464.286,22951350000.0,1349614331.97,622150000.0,65831625.0,10574400000.0,8551075000.0,595925000.0,45813625000.0,3800352458.33,2775956937.5,33555100000.0,6698225000.0,3488200000.0,43919950000.0,308633333.333,12258525000.0,-4195164974.24
265,21,-432755395.894,2872750000.0,2872750000.0,749500000.0,-10778250000.0,10722750000.0,754392427.579,-47250000.0,-491500000.0,7980250000.0,66750000.0,1501781093.33,-611000000.0,4406500000.0,-59750000.0,206111572.222,6965834115.74,1545709532.74,4139750000.0,2809707402.78,-266750000.0,-11303000000.0,476369753.268,634250000.0,2728000000.0,2728000000.0,1362000000.0,723193691.667,1.92482268204e+11,549266464.286,98380250000.0,1349614331.97,522750000.0,65831625.0,18644000000.0,4614198651.9,7994750000.0,1.2210125e+11,3800352458.33,2775956937.5,1.066285e+11,4454000000.0,915750000.0,23550500000.0,7498460502.38,15472750000.0,-6329000000.0
266,23,-432755395.894,1656000000.0,1656000000.0,-22259000000.0,18610750000.0,3616750000.0,5982500000.0,2169000000.0,-3520000000.0,-5046000000.0,4766000000.0,1501781093.33,-251500000.0,10254000000.0,-30250000.0,206111572.222,6965834115.74,1545709532.74,6933000000.0,2809707402.78,-2155750000.0,10512750000.0,626750000.0,-61750000.0,10168500000.0,10168500000.0,78309000000.0,723193691.667,1.92482268204e+11,549266464.286,3.85908e+11,1349614331.97,35539000000.0,65831625.0,19422500000.0,13847000000.0,-6794750000.0,5.3964925e+11,3800352458.33,2775956937.5,4.357005e+11,49165750000.0,38068500000.0,67399750000.0,7498460502.38,1.01727e+11,-12151000000.0
267,24,-419567000.0,65050250.0,202059500.0,-384012750.0,57757750.0,305666500.0,310598250.0,13165500.0,13165500.0,-37894250.0,1397000.0,383404250.0,-195073750.0,206419000.0,-107751526.894,-17721000.0,6965834115.74,574416250.0,-16001500.0,2809707402.78,-239926750.0,-408000.0,223867750.0,-20588500.0,147977000.0,120719500.0,674067250.0,723193691.667,1.92482268204e+11,549266464.286,181892750.0,244867000.0,5422319500.0,65831625.0,-2788287250.0,47602750.0,122883250.0,6362420750.0,3800352458.33,2775956937.5,5274854250.0,26352734877.3,127949000.0,957820500.0,7498460502.38,1004736500.0,-4195164974.24
268,25,-57033250.0,1277989250.0,1277989250.0,-424247250.0,-243830000.0,739094750.0,127711500.0,-444198750.0,-744055500.0,1002210750.0,1477500.0,1501781093.33,-72100250.0,813627500.0,-16005500.0,206111572.222,726402750.0,1545709532.74,749428500.0,325855500.0,-64199000.0,-213319500.0,476369753.268,55012000.0,495618750.0,495618750.0,2208880000.0,723193691.667,1.92482268204e+11,549266464.286,20994423000.0,1349614331.97,256244750.0,65831625.0,4203260500.0,4614198651.9,243476000.0,29310906000.0,3800352458.33,2775956937.5,24292380500.0,1188468500.0,7153085500.0,9052596000.0,7498460502.38,5018525500.0,-2853041000.0
269,27,-256500000.0,728500000.0,728500000.0,-5827250000.0,2735750000.0,3115250000.0,343500000.0,-754500000.0,-836750000.0,583500000.0,9000000.0,1501781093.33,-472750000.0,3642250000.0,-107751526.894,206111572.222,1236000000.0,1545709532.74,3097250000.0,2809707402.78,-357250000.0,3129500000.0,28000000.0,23750000.0,2055750000.0,2025500000.0,7721250000.0,723193691.667,1.92482268204e+11,-34500000.0,94049000000.0,631500000.0,989500000.0,65831625.0,34778500000.0,4614198651.9,1059500000.0,1.2104825e+11,3800352458.33,2775956937.5,1.0038275e+11,5840000000.0,13200500000.0,33928750000.0,7498460502.38,20665500000.0,-18595000000.0
270,34,-151250000.0,2807750000.0,5134000000.0,-2354000000.0,438500000.0,1861500000.0,207000000.0,-270000000.0,50750000.0,383750000.0,3000000.0,1501781093.33,-557750000.0,2138000000.0,-1750000.0,206111572.222,6965834115.74,1545709532.74,1800500000.0,2809707402.78,-337500000.0,505500000.0,886750000.0,-55750000.0,1274500000.0,1274500000.0,85469750000.0,723193691.667,1.92482268204e+11,549266464.286,1.2621375e+11,1349614331.97,5427203416.43,65831625.0,7269250000.0,3064250000.0,515000000.0,1.401055e+11,3800352458.33,2775956937.5,1.315065e+11,2644500000.0,4598000000.0,11006000000.0,426250000.0,8599000000.0,-6227250000.0
271,35,-697499750.0,326469250.0,445933000.0,1411858750.0,-3118020500.0,1578492250.0,757662000.0,-44036250.0,-199226000.0,189640250.0,3966500.0,824393250.0,-337167500.0,1185269500.0,-14948250.0,15000.0,3347704250.0,2370843500.0,653910500.0,4790147000.0,-438012250.0,20929750.0,97417250.0,-142617750.0,602497000.0,596525000.0,506007500.0,723193691.667,1.92482268204e+11,549266464.286,1246555500.0,30000.0,6388030750.0,65831625.0,-1148398250.0,369553000.0,1013174250.0,16986758500.0,886369250.0,1069007500.0,13399747000.0,10986766750.0,148512750.0,3195236750.0,282400750.0,3587011500.0,-119552000.0
272,38,-606375000.0,2102675000.0,2102675000.0,-867650000.0,-2175725000.0,3135150000.0,784425000.0,-632475000.0,-632475000.0,354300000.0,3000000.0,1501781093.33,-413400000.0,4423175000.0,-1050000.0,206111572.222,16186925000.0,1545709532.74,3886800000.0,8249075000.0,-536375000.0,-1380575000.0,476369753.268,90725000.0,2414475000.0,2414475000.0,2267025000.0,723193691.667,1.92482268204e+11,549266464.286,13116900000.0,0.0,1720300000.0,65831625.0,12991525000.0,9704350000.0,544750000.0,58189525000.0,3800352458.33,2775956937.5,34162675000.0,13327975000.0,5453800000.0,66600450000.0,287500000.0,24026850000.0,-4195164974.24
273,46,-1287201750.0,1035321500.0,1114706250.0,172096250.0,-766115250.0,645282250.0,383133500.0,-77063449.359,-1209750.0,5566000.0,1177500.0,1501781093.33,-450874000.0,391676000.0,-107751526.894,40911500.0,6965834115.74,1262174000.0,242948750.0,2809707402.78,-164438500.0,60269750.0,3581000.0,51263250.0,475549750.0,475549750.0,26158500.0,723193691.667,1.92482268204e+11,549266464.286,57777500.0,0.0,11400048250.0,65831625.0,-231579000.0,36117500.0,166524750.0,12786833500.0,3800352458.33,2775956937.5,5557166500.0,5099189500.0,47673908762.9,1262174000.0,7498460502.38,7218623250.0,-4195164974.24
274,49,-1110750000.0,21701000000.0,21701000000.0,-1956250000.0,-5568000000.0,9096750000.0,985250000.0,171750000.0,171750000.0,1127500000.0,217750000.0,1501781093.33,-935750000.0,1545007076.8,-89500000.0,206111572.222,6965834115.74,1545709532.74,7571500000.0,2809707402.78,-354220370.37,2332250000.0,476369753.268,1483000000.0,5165250000.0,5165250000.0,57712750000.0,723193691.667,40908750000.0,549266464.286,21778000000.0,0.0,3703750000.0,65831625.0,8191500000.0,16587250000.0,3931500000.0,1.5473875e+11,3800352458.33,2775956937.5,1.352765e+11,57957000000.0,65541000000.0,30520750000.0,4038000000.0,19462250000.0,-4195164974.24
275,52,-745750000.0,1.3636575e+11,3.3968025e+11,-42470250000.0,9576000000.0,41987000000.0,5154750000.0,-77063449.359,11455500000.0,680000000.0,1.558785e+11,1501781093.33,-1907500000.0,1545007076.8,-1552250000.0,3365250000.0,69891000000.0,1545709532.74,3102000000.0,6222750000.0,-354220370.37,1961250000.0,476369753.268,7540500000.0,5474500000.0,4179000000.0,2.600875e+11,723193691.667,1.09412725e+12,549266464.286,3.472785e+11,17456500000.0,11504750000.0,65831625.0,67721000000.0,57711250000.0,36512500000.0,2.13645675e+12,3800352458.33,2775956937.5,1.9006535e+12,2.8516575e+11,9.0280175e+11,77276500000.0,35900000000.0,2.3580325e+11,-4195164974.24
276,55,-432755395.894,2832500000.0,2973250000.0,4252000000.0,-8339250000.0,4146750000.0,399750000.0,869000000.0,524250000.0,25500000.0,3530250000.0,1501781093.33,-684000000.0,1545007076.8,-107751526.894,206111572.222,6641250000.0,1545709532.74,2632500000.0,547750000.0,-354220370.37,-4361500000.0,66250000.0,59500000.0,1774500000.0,1692500000.0,15689500000.0,723193691.667,1.2863225e+11,549266464.286,3566000000.0,1830500000.0,1859750000.0,65831625.0,10577750000.0,3081250000.0,2318000000.0,1.822255e+11,3800352458.33,2775956937.5,1.6080725e+11,21430500000.0,1.1513375e+11,8479500000.0,3573000000.0,21418250000.0,-4195164974.24
277,59,-81350000.0,6204650000.0,8695025000.0,-1316625000.0,483200000.0,1715425000.0,227375000.0,-208725000.0,-727175000.0,124950000.0,52725000.0,1501781093.33,-513100000.0,1545007076.8,-13925000.0,206111572.222,6965834115.74,1545709532.74,2934650000.0,2809707402.78,-354220370.37,406725000.0,594775000.0,868075000.0,2097375000.0,2097375000.0,183200000.0,723193691.667,1.92482268204e+11,549266464.286,767850000.0,0.0,566800000.0,65831625.0,9795375000.0,4525925000.0,-364250000.0,15068675000.0,3800352458.33,2775956937.5,5122400000.0,2347450000.0,903075000.0,7637250000.0,7498460502.38,9845800000.0,-4195164974.24
278,62,-675250000.0,1.328665e+11,1.436315e+11,24905750000.0,-25188750000.0,1060500000.0,1301750000.0,-77063449.359,-1641500000.0,-368000000.0,13000000.0,1501781093.33,-716750000.0,1545007076.8,-52000000.0,206111572.222,17984250000.0,1545709532.74,3498500000.0,4521000000.0,-354220370.37,-18158500000.0,863750000.0,725500000.0,2168250000.0,2121750000.0,21515750000.0,723193691.667,2.6247775e+11,549266464.286,23527250000.0,1315000000.0,1583000000.0,65831625.0,15614750000.0,5851250000.0,-1189000000.0,3.6868775e+11,3800352458.33,2775956937.5,3.3171925e+11,20532500000.0,47673908762.9,14912750000.0,128000000.0,36764750000.0,-3107250000.0
279,63,-139250000.0,4753750000.0,4753750000.0,-2169000000.0,-178500000.0,2947250000.0,351750000.0,-19000000.0,-372500000.0,126500000.0,1750000.0,1501781093.33,-1145000000.0,1545007076.8,-10750000.0,-24250000.0,12910750000.0,1545709532.74,3767500000.0,17400750000.0,-354220370.37,115250000.0,169750000.0,589000000.0,2755250000.0,2755250000.0,1.6274325e+11,723193691.667,1.92482268204e+11,-1000000.0,1.631005e+11,0.0,521500000.0,65831625.0,7491500000.0,4910500000.0,198750000.0,2.10007e+11,3800352458.33,2775956937.5,1.838845e+11,11732500000.0,2179750000.0,9711250000.0,2088000000.0,26069250000.0,-938500000.0
280,69,-714708000.0,1748350500.0,1908359250.0,281816750.0,-641473000.0,680689000.0,521799500.0,-77063449.359,4291500.0,13742500.0,1514500.0,725483250.0,-512887250.0,681357250.0,-107751526.894,117971750.0,6965834115.74,1300145500.0,306440250.0,2809707402.78,-426281500.0,-121521000.0,1148352500.0,321032750.0,438937750.0,434298500.0,27512175889.2,723193691.667,1.92482268204e+11,0.0,428341250.0,100000000.0,13968680250.0,65831625.0,-258520250.0,97874000.0,177323500.0,17577079500.0,3800352458.33,2775956937.5,12096618000.0,9806249750.0,869382750.0,2025628750.0,7498460502.38,5350378500.0,-2722000.0
281,70,-3482000000.0,1.7053975e+11,4.297315e+11,-29080750000.0,-10071000000.0,40777750000.0,3282000000.0,-77063449.359,8296500000.0,-6166250000.0,30250000.0,1501781093.33,-299250000.0,1545007076.8,-1254250000.0,206111572.222,24921750000.0,1545709532.74,14102000000.0,5479750000.0,-354220370.37,-855750000.0,1755000000.0,1034000000.0,9898500000.0,9898500000.0,1.378545e+11,723193691.667,1.112665e+12,549266464.286,1.9288375e+11,5020000000.0,5427203416.43,65831625.0,1.044245e+11,26705750000.0,30879250000.0,1.8653625e+12,3800352458.33,2775956937.5,1.6699305e+12,2.51791e+11,26090000000.0,65442750000.0,55936750000.0,1.95432e+11,-1626250000.0
282,76,-49000000.0,51750000.0,51750000.0,-1947000000.0,-74000000.0,2015250000.0,227500000.0,-63000000.0,90500000.0,142000000.0,372000000.0,1501781093.33,-453250000.0,2573250000.0,-107751526.894,206111572.222,467000000.0,1545709532.74,2573250000.0,2809707402.78,-354220370.37,-70750000.0,476369753.268,-5750000.0,1917000000.0,1917000000.0,1244250000.0,723193691.667,1.92482268204e+11,549266464.286,29635500000.0,0.0,5427203416.43,65831625.0,21083500000.0,265000000.0,98250000.0,51087000000.0,3800352458.33,2775956937.5,35206750000.0,3437500000.0,4077750000.0,13806250000.0,7498460502.38,15880250000.0,-6945500000.0
283,77,-165246500.0,853818750.0,1005881750.0,-121928500.0,-323619000.0,514797000.0,203170000.0,-77063449.359,-174110250.0,145000500.0,3307500.0,5886619750.0,-84996750.0,591566750.0,-10672000.0,82910250.0,2085576000.0,1276935750.0,468405500.0,806176500.0,-143108500.0,31961750.0,122518000.0,58577500.0,338939500.0,338939500.0,163895000.0,114307000.0,121248000.0,549266464.286,348261500.0,1349614331.97,407796500.0,65831625.0,940560000.0,4614198651.9,150444500.0,7418551000.0,3509728250.0,2783578750.0,5706974250.0,2218550000.0,2076927000.0,7163555500.0,843233750.0,1711576750.0,-4195164974.24
284,80,-534303000.0,230124500.0,519935250.0,1777809250.0,-2840833750.0,1079949250.0,838803500.0,-77063449.359,-301734000.0,207272750.0,3114000.0,928659000.0,-172654750.0,860591250.0,-1152500.0,206111572.222,3820466000.0,1865760250.0,240324250.0,3223360750.0,-567888000.0,-1644262044.72,12149500.0,15772250.0,210071250.0,189841250.0,1560859750.0,67196250.0,1.92482268204e+11,549266464.286,1504808500.0,65333.3333333,7468686500.0,65831625.0,-2697310500.0,226865750.0,863693500.0,17092997250.0,1001165250.0,823821500.0,12274756000.0,10268702000.0,212311250.0,2794419250.0,234373500.0,4741983250.0,-4195164974.24
285,87,-457500000.0,2970750000.0,2970750000.0,31750000.0,-1716750000.0,1638500000.0,522500000.0,-134750000.0,-307500000.0,416250000.0,87500000.0,1501781093.33,-11000000.0,2458250000.0,250000.0,206111572.222,5295750000.0,1545709532.74,2458250000.0,2809707402.78,-354220370.37,-303000000.0,9666666.66667,-46250000.0,1615250000.0,1615250000.0,10468000000.0,723193691.667,1.92482268204e+11,549266464.286,32384000000.0,1349614331.97,1277500000.0,65831625.0,11770500000.0,4614198651.9,24250000.0,53665750000.0,3800352458.33,2775956937.5,43814750000.0,4998750000.0,8693500000.0,29569500000.0,171250000.0,9776000000.0,-4505500000.0
286,88,-7250000.0,487250000.0,487250000.0,-304000000.0,-283000000.0,638500000.0,46750000.0,-93500000.0,-53750000.0,220000000.0,395250000.0,1501781093.33,-263000000.0,597250000.0,-107751526.894,206111572.222,6965834115.74,1545709532.74,543500000.0,2809707402.78,-53750000.0,-283000000.0,476369753.268,51500000.0,406750000.0,406750000.0,787750000.0,723193691.667,1.92482268204e+11,549266464.286,9882250000.0,1349614331.97,212000000.0,65831625.0,4164250000.0,4614198651.9,231750000.0,17149500000.0,3800352458.33,2775956937.5,11367250000.0,917750000.0,2042500000.0,4347500000.0,7498460502.38,5782250000.0,-1255500000.0
287,91,-92000000.0,5128000000.0,5153000000.0,2029750000.0,-1773500000.0,740750000.0,104000000.0,-77063449.359,5750000.0,29500000.0,1141000000.0,1501781093.33,-107500000.0,1545007076.8,-107751526.894,206111572.222,6965834115.74,1545709532.74,737000000.0,2809707402.78,-354220370.37,-230500000.0,476369753.268,997000000.0,512000000.0,505750000.0,4240000000.0,723193691.667,52681000000.0,549266464.286,60038650502.3,1349614331.97,605750000.0,65831625.0,6134750000.0,1020250000.0,228750000.0,65122750000.0,3800352458.33,2775956937.5,58032250000.0,3971500000.0,45063000000.0,2456000000.0,137250000.0,7090500000.0,-1967000000.0
288,93,-145075000.0,1620700000.0,1620700000.0,-1063975000.0,-92775000.0,1284475000.0,246225000.0,-21875000.0,-21875000.0,-18950000.0,3325000.0,1501781093.33,-923250000.0,1545007076.8,-107751526.894,45425000.0,7672225000.0,1545709532.74,1705150000.0,20027875000.0,-354220370.37,-2250000.0,2875000.0,127725000.0,1203125000.0,1203125000.0,21210425000.0,723193691.667,1.92482268204e+11,549266464.286,20415625000.0,0.0,642050000.0,65831625.0,3782475000.0,510850000.0,77950000.0,51535300000.0,3800352458.33,2775956937.5,30235175000.0,2107175000.0,300200000.0,2931025000.0,374900000.0,21262350000.0,-4195164974.24
289,99,-548750000.0,7436750000.0,7607250000.0,1996000000.0,-10564500000.0,9066750000.0,1627000000.0,-48750000.0,198000000.0,300250000.0,5750000.0,1501781093.33,-392750000.0,1545007076.8,-107751526.894,206111572.222,13863000000.0,1545709532.74,5729500000.0,2809707402.78,-354220370.37,2005250000.0,476369753.268,498250000.0,3797000000.0,3744250000.0,15820750000.0,723193691.667,1.876955e+11,549266464.286,10369250000.0,0.0,3464750000.0,65831625.0,18645000000.0,5431000000.0,5269750000.0,2.81181e+11,3800352458.33,2775956937.5,2.419685e+11,43518750000.0,1.826095e+11,17145000000.0,7498460502.38,39212500000.0,-4304000000.0
290,121,-173333333.333,5087000000.0,5087000000.0,2815000000.0,-4351000000.0,3461333333.33,-158666666.667,-77063449.359,2813333333.33,51000000.0,5000000.0,1501781093.33,-358333333.333,1545007076.8,-107751526.894,206111572.222,278250000.0,1545709532.74,3788750000.0,185000000.0,-354220370.37,613333333.333,476369753.268,1925333333.33,2372250000.0,2372250000.0,3200500000.0,723193691.667,43854000000.0,549266464.286,60038650502.3,560000000.0,599000000.0,65831625.0,8980750000.0,1793250000.0,1082000000.0,77810000000.0,3800352458.33,2775956937.5,67411500000.0,20103250000.0,63112000000.0,6953750000.0,216000000.0,10398500000.0,-2726000000.0
291,152,-706585000.0,350961750.0,776315750.0,302078750.0,-886795000.0,628343500.0,439621750.0,-44896000.0,-44896000.0,64653250.0,51000.0,1008982250.0,-27755333.3333,417254000.0,-1608250.0,206111572.222,988335250.0,1003403500.0,196512250.0,170476500.0,-225244000.0,-96842250.0,476369753.268,42019000.0,17485500.0,17485500.0,230048750.0,99970500.0,129414000.0,549266464.286,278017000.0,0.0,4182892500.0,65831625.0,-285760750.0,577653250.0,610362750.0,6807728250.0,1063863000.0,616146750.0,4490096000.0,3595932250.0,187576750.0,2012385750.0,141053250.0,2248712000.0,-54854000.0
292,153,-1141423250.0,272531250.0,444804000.0,-830233250.0,-277501500.0,1009902750.0,768002750.0,-77063449.359,1987500.0,465000.0,3365000.0,728057750.0,-629813500.0,588574750.0,-107751526.894,-16530500.0,6965834115.74,1340735250.0,161547250.0,2809707402.78,-507662250.0,-28858750.0,277112750.0,-97832000.0,1171365000.0,1161949500.0,286459500.0,723193691.667,1.92482268204e+11,549266464.286,403242250.0,87500000.0,19050097000.0,65831625.0,1375206000.0,50991000.0,-85206500.0,19911365500.0,3800352458.33,2775956937.5,11033081000.0,9853355000.0,47673908762.9,2068793000.0,7498460502.38,8458621250.0,-4195164974.24
293,157,-475458750.0,18816750.0,56693750.0,356978250.0,-709693250.0,320508750.0,216941250.0,-77063449.359,895000.0,10071250.0,4000.0,210303000.0,-201430250.0,172965250.0,46784333.3333,34259000.0,6965834115.74,434988000.0,79908750.0,2809707402.78,-121164250.0,-147286750.0,114632000.0,2882000.0,112696750.0,106962500.0,26130000.0,723193691.667,1.92482268204e+11,0.0,27429500.0,73750000.0,5707189500.0,65831625.0,-494438750.0,28207250.0,194609000.0,6408475000.0,3800352458.33,2775956937.5,3621993750.0,1753079250.0,56427500.0,645291000.0,7498460502.38,2777405500.0,-4195164974.24
294,159,-75852500.0,2120583250.0,2120583250.0,-1095072000.0,258456500.0,688738750.0,368922750.0,-638670250.0,-465951750.0,532147750.0,2928750.0,1501781093.33,-614057195.181,1545007076.8,-107751526.894,1571250.0,1863116000.0,1545709532.74,275261250.0,239106750.0,-354220370.37,-1711659750.0,476369753.268,-147876750.0,105675250.0,105675250.0,2768898500.0,723193691.667,30849674250.0,549266464.286,3490440000.0,1349614331.97,267465750.0,65831625.0,-1963464250.0,493454500.0,583063500.0,46784297750.0,3800352458.33,2775956937.5,41768442750.0,26352734877.3,6164574250.0,1478539000.0,7498460502.38,5015855000.0,-4195164974.24
295,173,-131950000.0,493350000.0,493350000.0,-612400000.0,-442925000.0,1110850000.0,654525000.0,-67575000.0,-158125000.0,31125000.0,3850000.0,4075175000.0,-206650000.0,1114825000.0,-16825000.0,206111572.222,8575475000.0,1899475000.0,858050000.0,2391300000.0,-216875000.0,-1644262044.72,148125000.0,38700000.0,525750000.0,525750000.0,268250000.0,201150000.0,2200000.0,549266464.286,353325000.0,0.0,439075000.0,65831625.0,2268725000.0,782375000.0,564150000.0,13975875000.0,2085800000.0,1471175000.0,7405600000.0,4544150000.0,1189725000.0,5974650000.0,486350000.0,6570275000.0,-2941125000.0
296,175,-392250000.0,2843250000.0,2843250000.0,5069500000.0,-7735000000.0,2898500000.0,476750000.0,-77063449.359,944000000.0,22250000.0,2051000000.0,1501781093.33,-376500000.0,1545007076.8,-107751526.894,206111572.222,2416250000.0,1545709532.74,2166750000.0,25250000.0,-354220370.37,-2907250000.0,43500000.0,233000000.0,1547500000.0,1462000000.0,9852250000.0,723193691.667,94053500000.0,549266464.286,5167000000.0,790250000.0,2496250000.0,65831625.0,9404750000.0,1876750000.0,1353250000.0,1.270025e+11,3800352458.33,2775956937.5,1.127195e+11,10341750000.0,86645750000.0,6044000000.0,3113750000.0,14283000000.0,-991250000.0
297,188,-767029750.0,536857250.0,536857250.0,-887726500.0,-61773500.0,787290000.0,870666250.0,-10792500.0,-51628500.0,-64648000.0,9387250.0,814052250.0,-439934750.0,795404500.0,-107751526.894,52818500.0,6965834115.74,1647157000.0,-7105000.0,2809707402.78,-766775500.0,88437250.0,85270250.0,-162210000.0,23516750.0,16013250.0,74694000.0,723193691.667,1.92482268204e+11,549266464.286,869602750.0,161361333.333,24596514000.0,65831625.0,-2588704750.0,74701500.0,732601000.0,26974648250.0,3800352458.33,2775956937.5,18766078500.0,16401351500.0,405569000.0,2461209250.0,7498460502.38,7953516750.0,-563175666.667
298,195,-432755395.894,4313000000.0,4313000000.0,-671500000.0,-799250000.0,1981000000.0,524000000.0,-77063449.359,2472750000.0,-379500000.0,1000000.0,1501781093.33,-61000000.0,615750000.0,-63750000.0,206111572.222,751000000.0,1545709532.74,127500000.0,404250000.0,-488250000.0,-961000000.0,1374750000.0,446500000.0,-80250000.0,-80250000.0,10696000000.0,723193691.667,1.92482268204e+11,549266464.286,88941250000.0,1349614331.97,5427203416.43,65831625.0,1762250000.0,4614198651.9,1889000000.0,1.112255e+11,3800352458.33,2775956937.5,96006250000.0,4825500000.0,17198250000.0,9632750000.0,7498460502.38,15219250000.0,-2700000000.0
299,200,-882250000.0,61852500000.0,2.1655075e+11,3063500000.0,-6685500000.0,8075000000.0,1566500000.0,-3908250000.0,-2456000000.0,3474000000.0,8250000.0,1501781093.33,-1653250000.0,1545007076.8,-107751526.894,206111572.222,6965834115.74,1545709532.74,10367500000.0,2809707402.78,-354220370.37,1907500000.0,476369753.268,4453000000.0,7108500000.0,6401250000.0,26970750000.0,723193691.667,2.148385e+11,4146000000.0,37894250000.0,6425000000.0,5427203416.43,65831625.0,68750500000.0,13177500000.0,966500000.0,9.0738175e+11,3800352458.33,2775956937.5,8.30542e+11,1.9659575e+11,1.0050275e+11,32927000000.0,45643500000.0,76839750000.0,-50153500000.0
300,206,-108618500.0,1220984250.0,1220984250.0,1876631750.0,-2908199500.0,1124737000.0,292763500.0,-77063449.359,93714250.0,-111781250.0,8387500.0,1501781093.33,-160751250.0,1545007076.8,-107751526.894,206111572.222,463836250.0,1545709532.74,813015250.0,118830750.0,-354220370.37,-525791750.0,476369753.268,93169250.0,611894250.0,580263000.0,3500370750.0,723193691.667,47535777000.0,549266464.286,60038650502.3,386292000.0,608187500.0,65831625.0,-1709805000.0,1040676750.0,512842750.0,59092255250.0,3800352458.33,2775956937.5,53185596750.0,2721248500.0,42641676000.0,2616820250.0,1695037500.0,5906658500.0,-11050250.0
